,Feature1,Feature2,Feature3,Feature4,Target
634,0.00769,0.00247,0.721,0.998,0
635,0.00699,0.000957,0.471,0.995,1
636,0.00694,0.00206,0.694,0.998,0
637,0.00692,0.00187,0.662,0.998,2
638,0.00783,0.00261,0.735,0.999,0
639,0.00781,0.0019,0.627,0.996,0
640,0.00642,0.0018,0.673,0.995,2
641,0.00766,0.00157,0.576,0.998,0
642,0.00717,0.00129,0.54,0.991,1
643,0.00639,0.00172,0.661,0.996,2
644,0.00683,0.00162,0.62,0.997,2
645,0.00652,0.000818,0.451,0.998,1
646,0.00895,0.0025,0.673,0.995,0
647,0.00846,0.00213,0.639,0.999,0
648,0.0067,0.00108,0.51,0.976,1
649,0.00706,0.00165,0.615,0.992,2
650,0.00744,0.00218,0.69,0.995,0
651,0.00677,0.00175,0.647,0.997,2
652,0.00608,0.00176,0.685,0.995,2
653,0.00712,0.00197,0.67,0.997,0
654,0.00644,0.00166,0.645,0.996,2
655,0.00606,0.00133,0.597,0.998,2
656,0.0066,0.00142,0.591,0.991,2
657,0.00683,0.000946,0.474,0.995,1
658,0.00645,0.00188,0.688,0.993,2
659,0.00608,0.00185,0.702,0.997,2
660,0.00769,0.00218,0.678,0.983,0
661,0.00823,0.00209,0.642,0.996,0
662,0.00735,0.00206,0.675,0.998,0
663,0.00873,0.00191,0.595,0.988,0
664,0.0075,0.00256,0.744,0.996,0
665,0.00772,0.00244,0.716,0.997,0
666,0.00669,0.00183,0.667,0.997,2
667,0.00652,0.00148,0.607,0.997,2
668,0.00667,0.00201,0.699,0.999,2
669,0.00697,0.00184,0.655,0.997,2
670,0.00649,0.00121,0.549,0.989,1
671,0.00668,0.00164,0.63,0.995,2
672,0.00648,0.001,0.502,0.995,1
673,0.00644,0.00106,0.517,0.995,1
674,0.00842,0.00261,0.709,0.996,0
675,0.00816,0.00227,0.672,0.994,0
676,0.0075,0.000971,0.458,0.992,1
677,0.00697,0.00187,0.66,0.997,2
678,0.00702,0.00178,0.641,0.997,2
679,0.00592,0.000892,0.494,0.993,1
680,0.00683,0.00176,0.645,0.999,2
681,0.0064,0.00176,0.668,0.998,2
682,0.00724,0.00186,0.646,0.996,0
683,0.00719,0.00128,0.537,0.996,1
684,0.00751,0.00171,0.608,0.994,2
685,0.0072,0.00186,0.647,0.998,0
686,0.00738,0.00224,0.701,0.998,0
687,0.00649,0.00176,0.662,0.983,2
688,0.00683,0.00158,0.613,0.994,2
689,0.00826,0.00218,0.655,0.999,0
690,0.00685,0.00204,0.694,0.999,0
691,0.00856,0.00228,0.657,0.996,0
692,0.00734,0.00209,0.679,0.998,0
693,0.00635,0.00165,0.649,0.997,2
694,0.00744,0.00243,0.728,0.999,0
695,0.0066,0.000994,0.494,0.988,1
696,0.00774,0.00217,0.674,0.999,0
697,0.00728,0.00219,0.699,0.997,0
698,0.00665,0.00158,0.621,0.996,2
699,0.00708,0.00202,0.68,0.995,0
700,0.00633,0.00178,0.674,0.997,2
701,0.00656,0.00227,0.75,0.995,2
702,0.00796,0.00236,0.694,0.997,0
703,0.00685,0.00112,0.514,0.996,1
704,0.00722,0.00157,0.593,0.995,2
705,0.00669,0.0015,0.603,0.997,2
706,0.00745,0.00205,0.668,0.998,0
707,0.00765,0.001,0.461,0.993,1
708,0.00718,0.000831,0.433,0.991,1
709,0.00686,0.00176,0.646,0.998,2
710,0.00693,0.00194,0.674,0.999,0
711,0.00767,0.00165,0.591,0.995,0
712,0.00673,0.00179,0.657,0.994,2
713,0.00818,0.00171,0.583,0.989,0
714,0.00712,0.00123,0.528,0.957,1
715,0.00646,0.00192,0.694,0.993,2
716,0.00721,0.00173,0.624,0.997,2
717,0.00719,0.00216,0.698,0.997,0
718,0.00718,0.000982,0.471,0.997,1
719,0.00622,0.00114,0.546,0.987,1
720,0.00615,0.00146,0.62,0.996,2
721,0.00739,0.0022,0.695,0.994,0
722,0.00752,0.0023,0.705,0.998,0
723,0.0069,0.00151,0.596,0.996,2
724,0.00696,0.000907,0.46,0.993,1
725,0.00712,0.00179,0.639,0.997,2
726,0.00734,0.00228,0.709,0.998,0
727,0.00721,0.00175,0.627,0.994,2
728,0.0076,0.00177,0.615,0.995,0
729,0.00679,0.000971,0.481,0.996,1
730,0.00677,0.00176,0.649,0.997,2
731,0.00689,0.00163,0.62,0.995,2
732,0.00861,0.00206,0.623,0.998,0
733,0.00731,0.00188,0.646,0.999,0
734,0.00771,0.0019,0.632,0.996,0
735,0.00685,0.00219,0.72,0.995,0
736,0.00834,0.00129,0.5,0.996,1
737,0.00748,0.00108,0.484,0.996,1
738,0.00681,0.00168,0.632,0.995,2
739,0.00774,0.00216,0.673,0.996,0
740,0.00786,0.00107,0.469,0.993,1
741,0.00728,0.00149,0.576,0.997,2
742,0.0061,0.00177,0.685,0.989,2
743,0.00674,0.00112,0.518,0.975,1
744,0.00852,0.00235,0.668,0.997,0
745,0.00668,0.00189,0.677,0.997,2
746,0.00793,0.00225,0.678,0.998,0
747,0.00596,0.00108,0.541,0.988,1
748,0.00646,0.00177,0.667,0.997,2
749,0.00641,0.000935,0.486,0.995,1
750,0.0064,0.000932,0.486,0.99,1
751,0.00792,0.00216,0.664,0.994,0
752,0.00666,0.000857,0.457,0.993,1
753,0.00665,0.00202,0.702,0.999,2
754,0.00726,0.00226,0.711,0.997,0
755,0.0069,0.00198,0.682,0.996,2
756,0.00645,0.00115,0.538,0.99,1
757,0.00661,0.00195,0.691,0.998,2
758,0.00835,0.00248,0.694,0.997,0
759,0.0091,0.00206,0.605,0.997,0
760,0.00739,0.000988,0.465,0.987,1
761,0.00777,0.00237,0.704,0.999,0
762,0.00784,0.00223,0.679,0.996,0
763,0.00649,0.000992,0.498,0.994,1
764,0.0065,0.00159,0.629,0.996,2
765,0.00623,0.00181,0.687,0.994,2
766,0.00719,0.00208,0.685,0.999,0
767,0.00687,0.000843,0.446,0.989,1
768,0.00801,0.00266,0.734,0.997,0
769,0.00839,0.00252,0.698,0.999,0
770,0.00735,0.00206,0.674,0.996,0
771,0.00743,0.00238,0.721,0.996,0
772,0.0072,0.000837,0.434,0.995,1
773,0.00734,0.0015,0.575,0.993,2
774,0.00674,0.00155,0.611,0.993,2
775,0.00681,0.00176,0.647,0.997,2
776,0.00711,0.00157,0.598,0.998,2
777,0.00627,0.00106,0.522,0.988,1
778,0.00685,0.00222,0.725,0.997,0
779,0.00772,0.00203,0.653,0.999,0
780,0.00762,0.00109,0.482,0.991,1
781,0.00878,0.00185,0.585,0.998,0
782,0.00788,0.00143,0.543,0.975,1
783,0.00789,0.0023,0.687,0.999,0
784,0.00691,0.00105,0.496,0.992,1
785,0.00774,0.0019,0.631,0.996,0
786,0.00776,0.00214,0.668,0.995,0
787,0.00716,0.00188,0.652,0.998,0
788,0.0054,0.00122,0.606,0.991,2
789,0.00701,0.00178,0.641,0.997,2
790,0.00846,0.0021,0.634,0.998,0
791,0.00707,0.00173,0.63,0.996,2
792,0.00785,0.001,0.455,0.997,1
793,0.00689,0.00189,0.666,0.993,2
794,0.00766,0.00241,0.714,0.998,0
795,0.00646,0.00227,0.755,0.996,2
796,0.00642,0.00162,0.64,0.998,2
797,0.00874,0.00256,0.688,0.998,0
798,0.00899,0.00265,0.691,0.998,0
799,0.00686,0.000951,0.474,0.994,1
800,0.00825,0.00217,0.652,0.999,0
801,0.00815,0.00254,0.712,0.998,0
802,0.00661,0.0018,0.665,0.997,2
803,0.0069,0.00143,0.579,0.996,2
804,0.00689,0.00179,0.649,0.995,2
805,0.00682,0.00133,0.562,0.993,2
806,0.00815,0.00211,0.647,0.998,0
807,0.00809,0.00214,0.655,0.998,0
808,0.00696,0.00106,0.497,0.997,1
809,0.00712,0.000869,0.445,0.991,1
810,0.00743,0.00179,0.625,0.994,0
811,0.00652,0.00162,0.635,0.998,2
812,0.00712,0.00191,0.66,0.995,2
813,0.00682,0.00182,0.659,0.997,2
814,0.00683,0.0015,0.598,0.997,2
815,0.00658,0.00181,0.668,0.996,2
816,0.0064,0.00138,0.591,0.995,2
817,0.00666,0.00165,0.633,0.995,2
818,0.00711,0.000947,0.465,0.993,1
819,0.00769,0.00222,0.683,0.997,0
820,0.00702,0.0018,0.645,0.998,2
821,0.00859,0.00229,0.657,0.997,0
822,0.00724,0.000902,0.45,0.995,1
823,0.00757,0.00206,0.664,0.998,0
824,0.00664,0.00102,0.499,0.997,1
825,0.00818,0.00228,0.672,0.998,0
826,0.00795,0.00221,0.671,0.998,0
827,0.00785,0.00176,0.603,0.999,0
828,0.00657,0.00111,0.522,0.977,1
829,0.0073,0.00203,0.671,0.997,0
830,0.00684,0.00204,0.695,0.999,0
831,0.00801,0.0019,0.62,0.996,0
832,0.00687,0.000853,0.449,0.995,1
833,0.00689,0.00197,0.681,0.998,0
834,0.00736,0.00102,0.473,0.997,1
835,0.00812,0.00116,0.482,0.995,1
836,0.0066,0.00134,0.573,0.999,2
837,0.00773,0.00195,0.64,0.998,0
838,0.00685,0.00179,0.651,0.996,2
839,0.00652,0.00159,0.628,0.996,2
840,0.00677,0.0011,0.514,0.982,1
841,0.00707,0.00158,0.603,0.995,2
842,0.00705,0.000973,0.473,0.996,1
843,0.00676,0.00172,0.642,0.991,2
844,0.00694,0.00191,0.668,0.996,2
845,0.00779,0.00246,0.716,0.998,0
846,0.00875,0.00229,0.652,0.999,0
847,0.0069,0.00149,0.591,0.996,2
848,0.00663,0.00113,0.525,0.969,1
849,0.00685,0.00155,0.606,0.997,2
850,0.00754,0.00168,0.602,0.998,0
851,0.0073,0.00105,0.483,0.996,1
852,0.00774,0.0018,0.613,0.986,2
853,0.0066,0.0016,0.627,0.992,2
854,0.00693,0.00138,0.568,0.994,2
855,0.00892,0.00254,0.68,0.998,0
856,0.00806,0.00244,0.701,0.998,0
857,0.00855,0.0022,0.645,0.996,0
858,0.00883,0.00202,0.61,0.998,0
859,0.00696,0.00134,0.558,0.987,2
860,0.00672,0.00147,0.596,0.995,2
861,0.00609,0.00162,0.656,0.996,2
862,0.00762,0.00169,0.6,0.992,2
863,0.00743,0.000956,0.457,0.992,1
864,0.00708,0.00168,0.621,0.996,2
865,0.00762,0.00181,0.62,0.994,0
866,0.00801,0.00252,0.715,0.996,0
867,0.00712,0.000938,0.462,0.979,1
868,0.00776,0.00244,0.714,0.997,0
869,0.00674,0.00158,0.618,0.996,2
870,0.00788,0.00226,0.682,0.996,0
871,0.00739,0.000924,0.45,0.995,1
872,0.0084,0.00176,0.583,0.998,0
873,0.00713,0.000965,0.469,0.988,1
874,0.00672,0.000982,0.487,0.994,1
875,0.00822,0.00221,0.661,0.998,0
876,0.00714,0.0021,0.691,0.996,0
877,0.00658,0.002,0.702,0.998,2
878,0.00668,0.000838,0.451,0.996,1
879,0.00695,0.001,0.483,0.998,1
880,0.00767,0.00201,0.652,0.999,0
881,0.00633,0.00196,0.709,0.998,2
882,0.00782,0.00219,0.674,0.993,0
883,0.00703,0.00157,0.603,0.992,2
884,0.00682,0.00175,0.645,0.997,2
885,0.00689,0.0019,0.668,0.998,2
886,0.00802,0.00185,0.611,0.998,0
887,0.00666,0.00123,0.546,0.992,1
888,0.00631,0.00145,0.61,0.995,2
889,0.00676,0.0017,0.639,0.997,2
890,0.00654,0.00148,0.606,0.997,2
891,0.00781,0.00226,0.684,0.997,0
892,0.00733,0.00222,0.7,0.998,0
893,0.00626,0.00159,0.641,0.997,2
894,0.00704,0.000965,0.471,0.988,1
895,0.00802,0.00218,0.663,0.997,0
896,0.0078,0.00204,0.651,0.997,0
897,0.00727,0.00099,0.47,0.986,1
898,0.00653,0.00173,0.655,0.996,2
899,0.00704,0.00187,0.657,0.998,2
900,0.0077,0.00229,0.694,0.998,0
901,0.00828,0.00235,0.679,0.995,0
902,0.00643,0.00173,0.661,0.995,2
903,0.0084,0.00201,0.623,0.995,0
904,0.00807,0.0019,0.618,0.996,0
905,0.00752,0.00209,0.672,0.998,0
906,0.00814,0.00291,0.761,0.999,0
907,0.00669,0.00206,0.706,0.998,2
908,0.00771,0.00193,0.638,0.996,0
909,0.00795,0.00228,0.682,0.999,0
910,0.00678,0.00189,0.673,1.0,2
911,0.00671,0.00172,0.644,0.995,2
912,0.00846,0.00222,0.652,0.998,0
913,0.00876,0.00257,0.689,0.997,0
914,0.00692,0.000806,0.435,0.993,1
915,0.00774,0.00199,0.646,0.993,0
916,0.00694,0.00199,0.681,0.997,0
917,0.00698,0.00167,0.624,0.995,2
918,0.00717,0.000922,0.457,0.992,1
919,0.00752,0.00187,0.634,0.996,0
920,0.00703,0.00216,0.705,0.995,0
921,0.00684,0.00101,0.49,0.993,1
922,0.00757,0.0021,0.67,0.998,0
923,0.00733,0.00236,0.722,0.999,0
924,0.0065,0.00157,0.626,0.998,2
925,0.0073,0.00154,0.585,0.991,2
926,0.00857,0.0018,0.584,0.999,0
927,0.00713,0.00184,0.646,0.998,0
928,0.0065,0.000812,0.45,0.996,1
929,0.00662,0.00196,0.692,0.997,2
930,0.00662,0.00184,0.671,0.999,2
931,0.0076,0.00182,0.624,0.998,0
932,0.00682,0.0017,0.635,0.997,2
933,0.00675,0.00146,0.592,0.996,2
934,0.00673,0.00183,0.663,0.992,2
935,0.00705,0.0011,0.504,0.995,1
936,0.00787,0.000988,0.451,0.997,1
937,0.00715,0.00168,0.617,0.995,2
938,0.00797,0.00193,0.627,0.991,0
939,0.00655,0.0017,0.648,0.998,2
940,0.00713,0.000941,0.463,0.996,1
941,0.00719,0.000907,0.452,0.995,1
942,0.00729,0.00108,0.49,0.996,1
943,0.00687,0.00169,0.631,0.996,2
944,0.0078,0.00209,0.658,0.996,0
945,0.00716,0.00117,0.515,0.979,1
946,0.00768,0.00233,0.701,0.997,0
947,0.00787,0.00175,0.6,0.998,0
948,0.00751,0.00204,0.663,0.998,0
949,0.00725,0.0011,0.497,0.99,1
950,0.0068,0.00103,0.496,0.986,1
951,0.0068,0.000898,0.463,0.993,1
952,0.00644,0.00175,0.664,0.993,2
953,0.00723,0.00199,0.668,0.997,0
954,0.00801,0.00223,0.672,0.998,0
955,0.00698,0.00226,0.724,0.995,0
956,0.00719,0.00219,0.703,0.999,0
957,0.00743,0.00254,0.744,0.997,0
958,0.00687,0.00134,0.561,0.994,2
959,0.00747,0.00188,0.639,0.993,0
960,0.00671,0.00167,0.635,0.997,2
961,0.00688,0.00188,0.665,0.998,2
962,0.00771,0.00225,0.687,0.996,0
963,0.00669,0.00157,0.616,0.995,2
964,0.00794,0.00235,0.692,0.998,0
965,0.00719,0.00195,0.663,0.993,0
966,0.00754,0.00196,0.65,0.998,0
967,0.00725,0.00196,0.663,0.996,0
968,0.00699,0.000982,0.477,0.995,1
969,0.00638,0.00166,0.65,0.997,2
970,0.00667,0.00152,0.607,0.995,2
971,0.00857,0.00268,0.712,0.998,0
972,0.00629,0.000871,0.474,0.993,1
973,0.00694,0.0019,0.665,0.998,2
974,0.00774,0.00199,0.645,0.992,0
975,0.00773,0.000862,0.425,0.997,1
976,0.00672,0.00145,0.591,0.997,2
977,0.00727,0.00095,0.46,0.994,1
978,0.00659,0.000876,0.464,0.994,1
979,0.00663,0.00163,0.631,0.998,2
980,0.00866,0.00199,0.61,0.998,0
981,0.00639,0.00146,0.609,0.984,2
982,0.00679,0.00152,0.603,0.997,2
983,0.00808,0.00224,0.67,0.997,0
984,0.00812,0.00213,0.652,0.996,0
985,0.00639,0.00116,0.543,0.989,1
986,0.00645,0.00127,0.565,0.972,1
987,0.00716,0.00153,0.588,0.992,2
988,0.00771,0.00183,0.621,0.992,0
989,0.00667,0.00141,0.586,0.996,2
990,0.00809,0.0019,0.617,0.997,0
991,0.00871,0.00245,0.676,0.997,0
992,0.00739,0.00261,0.757,0.996,0
993,0.00716,0.00105,0.488,0.991,1
994,0.00703,0.00199,0.677,0.998,0
995,0.00791,0.00274,0.75,0.995,0
996,0.00759,0.00231,0.702,0.996,0
997,0.00857,0.00146,0.525,0.992,1
998,0.00784,0.00174,0.601,0.996,0
999,0.00724,0.00203,0.674,0.993,0
1000,0.00691,0.000902,0.46,0.992,1
1001,0.00599,0.00157,0.652,0.989,2
1002,0.00695,0.00198,0.679,0.997,0
1003,0.00841,0.00184,0.596,0.998,0
1004,0.00634,0.00176,0.671,0.997,2
1005,0.00894,0.00186,0.581,0.997,0
1006,0.00738,0.00205,0.671,0.999,0
1007,0.00738,0.0018,0.628,0.997,0
1008,0.00769,0.00251,0.728,0.999,0
1009,0.00754,0.00127,0.523,0.997,1
1010,0.00713,0.000824,0.433,0.996,1
1011,0.00639,0.000899,0.478,0.994,1
1012,0.00704,0.00215,0.704,0.998,0
1013,0.00599,0.00112,0.55,0.996,2
1014,0.00693,0.00175,0.64,0.999,2
1015,0.00629,0.00103,0.515,0.995,1
1016,0.00709,0.00191,0.661,0.999,0
1017,0.00824,0.00214,0.649,0.998,0
1018,0.00683,0.00207,0.701,0.998,0
1019,0.00761,0.00205,0.66,0.998,0
1020,0.00717,0.00112,0.504,0.994,1
1021,0.00759,0.00217,0.68,0.998,0
1022,0.00777,0.00153,0.565,0.995,2
1023,0.00745,0.00223,0.696,0.998,0
1024,0.00652,0.00101,0.502,0.994,1
1025,0.00676,0.00183,0.663,0.998,2
1026,0.00666,0.00158,0.621,0.998,2
1027,0.00704,0.00185,0.653,0.997,2
1028,0.0065,0.000964,0.49,0.987,1
1029,0.00643,0.00179,0.671,0.997,2
1030,0.00698,0.00197,0.676,0.998,0
1031,0.00735,0.0021,0.681,0.997,0
1032,0.00647,0.0012,0.548,0.994,2
1033,0.00659,0.00105,0.508,0.957,1
1034,0.00685,0.00195,0.678,0.996,2
1035,0.00676,0.00171,0.64,0.998,2
1036,0.00808,0.0024,0.695,0.999,0
1037,0.00752,0.00126,0.521,0.982,1
1038,0.00701,0.000967,0.473,0.994,1
1039,0.008,0.00226,0.676,0.996,0
1040,0.0066,0.00103,0.502,0.994,1
1041,0.00654,0.00142,0.594,0.993,2
1042,0.00768,0.00141,0.546,0.992,1
1043,0.00733,0.00198,0.661,0.999,0
1044,0.00761,0.00235,0.708,0.997,0
1045,0.00695,0.00162,0.615,0.995,2
1046,0.0071,0.00246,0.75,0.996,0
1047,0.00853,0.00216,0.64,0.997,0
1048,0.00689,0.00243,0.756,0.997,0
1049,0.00656,0.00142,0.593,0.995,2
1050,0.00842,0.00207,0.632,0.997,0
1051,0.0079,0.00196,0.634,0.999,0
1052,0.0083,0.00248,0.695,0.997,0
1053,0.00655,0.00169,0.648,0.99,2
1054,0.00747,0.000971,0.459,0.996,1
1055,0.00734,0.00104,0.479,0.991,1
1056,0.00663,0.0019,0.682,0.991,2
1057,0.00728,0.00197,0.662,0.998,0
1058,0.00755,0.00209,0.669,0.998,0
1059,0.0071,0.0018,0.641,0.997,2
1060,0.00609,0.000861,0.479,0.993,1
1061,0.00889,0.00209,0.618,0.997,0
1062,0.00689,0.00101,0.487,0.996,1
1063,0.00704,0.00173,0.631,0.988,2
1064,0.00653,0.00112,0.528,0.993,1
1065,0.00877,0.00256,0.688,0.994,0
1066,0.00733,0.0017,0.613,0.996,2
1067,0.00648,0.00101,0.502,0.986,1
1068,0.00755,0.000976,0.458,0.997,1
1069,0.00771,0.0025,0.724,0.995,0
1070,0.00767,0.000938,0.445,0.993,1
1071,0.00808,0.00263,0.726,0.997,0
1072,0.00651,0.000905,0.475,0.992,1
1073,0.00673,0.00188,0.672,0.997,2
1074,0.00688,0.00114,0.517,0.993,1
1075,0.00715,0.00107,0.493,0.996,1
1076,0.00641,0.00175,0.665,0.997,2
1077,0.00701,0.00118,0.523,0.996,1
1078,0.00747,0.0021,0.676,0.998,0
1079,0.00612,0.00174,0.679,0.995,2
1080,0.00752,0.00157,0.583,0.998,2
1081,0.00791,0.00105,0.464,0.992,1
1082,0.0082,0.0011,0.467,0.994,1
1083,0.00692,0.00175,0.639,0.999,2
1084,0.00645,0.00147,0.609,0.997,2
1085,0.008,0.00207,0.648,0.995,0
1086,0.0072,0.00119,0.518,0.993,1
1087,0.00697,0.00218,0.711,0.998,0
1088,0.00864,0.002,0.612,0.997,0
1089,0.00744,0.0021,0.677,0.999,0
1090,0.00853,0.00238,0.672,0.999,0
1091,0.00685,0.000945,0.473,0.983,1
1092,0.00864,0.0033,0.787,0.998,0
1093,0.00718,0.00176,0.63,0.992,2
1094,0.00706,0.00184,0.65,0.996,2
1095,0.00613,0.00177,0.683,0.996,2
1096,0.0072,0.00112,0.502,0.996,1
1097,0.00774,0.00262,0.74,0.997,0
1098,0.00709,0.00205,0.684,0.998,0
1099,0.00703,0.00196,0.672,0.996,0
1100,0.00743,0.00122,0.516,0.997,1
1101,0.00716,0.00189,0.654,0.997,0
1102,0.0069,0.00212,0.706,0.996,0
1103,0.00887,0.00213,0.623,0.996,0
1104,0.00871,0.00206,0.619,0.997,0
1105,0.00713,0.00234,0.729,0.996,0
1106,0.00669,0.00158,0.618,0.992,2
1107,0.00698,0.00146,0.582,0.993,2
1108,0.00719,0.00117,0.514,0.995,1
1109,0.00696,0.00148,0.587,0.987,2
1110,0.00683,0.00165,0.626,0.994,2
1111,0.00678,0.00151,0.601,0.989,2
1112,0.00737,0.00151,0.576,0.996,2
1113,0.00652,0.00177,0.664,0.998,2
1114,0.00665,0.000869,0.46,0.996,1
1115,0.00826,0.0026,0.714,0.998,0
1116,0.00692,0.00191,0.669,0.999,2
1117,0.00788,0.000947,0.441,0.997,1
1118,0.00708,0.00154,0.593,0.996,2
1119,0.00888,0.00228,0.646,0.998,0
1120,0.00834,0.00266,0.72,0.995,0
1121,0.00627,0.00136,0.594,0.996,2
1122,0.00614,0.00116,0.554,0.988,2
1123,0.00882,0.00246,0.672,0.997,0
1124,0.00615,0.000887,0.484,0.991,1
1125,0.00811,0.00189,0.616,0.995,0
1126,0.00695,0.000971,0.476,0.993,1
1127,0.00692,0.00181,0.651,0.997,2
1128,0.00648,0.00141,0.593,0.992,2
1129,0.00796,0.00219,0.668,0.997,0
1130,0.00692,0.00182,0.652,0.999,2
1131,0.00634,0.00169,0.657,0.996,2
1132,0.00786,0.00239,0.702,0.998,0
1133,0.0069,0.00197,0.681,0.997,2
1134,0.00643,0.00132,0.576,0.995,2
1135,0.00681,0.00163,0.623,0.992,2
1136,0.0066,0.000906,0.472,0.993,1
1137,0.00843,0.00217,0.646,0.998,0
1138,0.00634,0.00161,0.642,0.995,2
1139,0.00729,0.00219,0.699,0.997,0
1140,0.00662,0.0016,0.626,0.998,2
1141,0.00654,0.00155,0.619,0.998,2
1142,0.00795,0.00251,0.715,0.998,0
1143,0.00755,0.000975,0.458,0.995,1
1144,0.00614,0.0014,0.609,0.995,2
1145,0.00677,0.00161,0.622,0.998,2
1146,0.00641,0.00233,0.767,0.997,2
1147,0.00689,0.000884,0.456,0.995,1
1148,0.00655,0.00111,0.525,0.988,1
1149,0.00827,0.00286,0.748,0.998,0
1150,0.00734,0.00197,0.66,0.997,0
1151,0.00674,0.00184,0.664,0.996,2
1152,0.00665,0.0016,0.624,0.994,2
1153,0.00694,0.00151,0.594,0.992,2
1154,0.00669,0.00157,0.617,0.997,2
1155,0.00681,0.00163,0.623,0.994,2
1156,0.00776,0.00133,0.528,0.996,1
1157,0.00779,0.00175,0.604,0.995,0
1158,0.00691,0.00181,0.651,0.997,2
1159,0.00631,0.00104,0.518,0.996,1
1160,0.00799,0.00232,0.686,0.997,0
1161,0.00672,0.00202,0.698,0.998,2
1162,0.00779,0.00211,0.663,0.996,0
1163,0.00629,0.00188,0.696,0.999,2
1164,0.00664,0.00143,0.592,0.995,2
1165,0.00693,0.00167,0.626,0.996,2
1166,0.00684,0.00181,0.655,0.995,2
1167,0.00669,0.00178,0.656,0.998,2
1168,0.00618,0.0017,0.667,0.997,2
1169,0.00847,0.00199,0.617,0.999,0
1170,0.00741,0.00203,0.666,0.997,0
1171,0.00659,0.00205,0.71,0.994,2
1172,0.00681,0.00171,0.638,0.997,2
1173,0.00659,0.00167,0.641,0.998,2
1174,0.00832,0.0031,0.777,0.997,0
1175,0.00885,0.00155,0.532,0.993,0
1176,0.00668,0.00139,0.58,0.996,2
1177,0.00693,0.00209,0.7,0.998,0
1178,0.00755,0.00228,0.7,0.997,0
1179,0.00632,0.000863,0.47,0.996,1
1180,0.00712,0.00231,0.725,0.995,0
1181,0.00807,0.00217,0.66,0.998,0
1182,0.00785,0.0021,0.658,0.995,0
1183,0.00898,0.00267,0.694,0.998,0
1184,0.00804,0.00218,0.663,0.997,0
1185,0.00818,0.00237,0.686,0.997,0
1186,0.00683,0.000919,0.467,0.994,1
1187,0.00605,0.00183,0.7,0.998,2
1188,0.00681,0.0015,0.599,0.999,2
1189,0.00674,0.00173,0.646,0.995,2
1190,0.00662,0.00207,0.711,0.998,2
1191,0.00695,0.000996,0.482,0.993,1
1192,0.00761,0.00107,0.477,0.996,1
1193,0.00819,0.00278,0.743,0.998,0
1194,0.00746,0.00178,0.622,0.996,0
1195,0.00972,0.00183,0.552,0.997,0
1196,0.0068,0.00208,0.705,0.998,0
1197,0.00659,0.00146,0.598,0.995,2
1198,0.00695,0.00163,0.617,0.996,2
1199,0.00648,0.00113,0.531,0.99,1
1200,0.00816,0.00225,0.669,0.997,0
1201,0.00677,0.00183,0.662,0.994,2
1202,0.0063,0.00176,0.672,0.996,2
1203,0.00769,0.0028,0.769,0.999,0
1204,0.00832,0.00257,0.708,0.998,0
1205,0.00772,0.00217,0.675,0.998,0
1206,0.00809,0.00193,0.621,0.996,0
1207,0.00595,0.00154,0.648,0.994,2
1208,0.00789,0.00268,0.742,0.996,0
1209,0.0073,0.00179,0.631,0.996,0
1210,0.00611,0.00131,0.589,0.991,2
1211,0.00653,0.00148,0.606,0.995,2
1212,0.00693,0.00174,0.639,0.999,2
1213,0.00815,0.00218,0.658,0.996,0
1214,0.00683,0.00177,0.647,0.995,2
1215,0.00697,0.00188,0.662,0.999,2
1216,0.00748,0.000979,0.461,0.993,1
1217,0.00839,0.00214,0.643,0.998,0
1218,0.00642,0.00183,0.679,0.998,2
1219,0.00759,0.00242,0.719,0.995,0
1220,0.0075,0.00218,0.687,0.999,0
1221,0.00684,0.000784,0.431,0.996,1
1222,0.00734,0.00214,0.688,0.997,0
1223,0.00689,0.00184,0.657,0.997,2
1224,0.00661,0.000929,0.477,0.994,1
1225,0.00676,0.00111,0.515,0.996,1
1226,0.00682,0.00182,0.658,0.998,2
1227,0.00672,0.00097,0.484,0.994,1
1228,0.0075,0.00213,0.678,0.996,0
1229,0.00706,0.00121,0.527,0.994,1
1230,0.0074,0.00202,0.665,0.995,0
1231,0.00668,0.00195,0.688,0.998,2
1232,0.00684,0.000844,0.447,0.993,1
1233,0.00669,0.00108,0.512,0.994,1
1234,0.00679,0.00175,0.647,0.997,2
1235,0.00759,0.00143,0.552,0.981,1
1236,0.00691,0.00194,0.675,0.995,2
1237,0.00748,0.00213,0.68,0.997,0
1238,0.00726,0.00188,0.648,0.998,0
1239,0.00673,0.000876,0.459,0.994,1
1240,0.00788,0.00247,0.713,0.997,0
1241,0.0071,0.001,0.478,0.993,1
1242,0.00688,0.00187,0.663,0.991,2
1243,0.00644,0.00178,0.67,0.998,2
1244,0.00718,0.00217,0.701,0.997,0
1245,0.00727,0.000895,0.447,0.998,1
1246,0.00743,0.00187,0.638,0.997,0
1247,0.00727,0.00114,0.504,0.995,1
1248,0.00795,0.00125,0.505,0.988,1
1249,0.00638,0.0019,0.695,0.992,2
1250,0.00757,0.00232,0.705,0.997,0
1251,0.0072,0.000916,0.454,0.992,1
1252,0.00661,0.00189,0.681,0.997,2
1253,0.00658,0.00181,0.667,0.991,2
1254,0.00706,0.000964,0.471,0.994,1
1255,0.00683,0.0018,0.654,0.997,2
1256,0.00733,0.00112,0.497,0.998,1
